ID,Cycle,OpSet1,OpSet2,OpSet3,SensorMeasure1,SensorMeasure2,SensorMeasure3,SensorMeasure4,SensorMeasure5,SensorMeasure6,SensorMeasure7,SensorMeasure8,SensorMeasure9,SensorMeasure10,SensorMeasure11,SensorMeasure12,SensorMeasure13,SensorMeasure14,SensorMeasure15,SensorMeasure16,SensorMeasure17,SensorMeasure18,SensorMeasure19,SensorMeasure20,SensorMeasure21,RUL
96,218,-0.0013,0.0002,100.0,518.67,641.85,1578.69,1398.62,14.62,21.58,554.49,2387.99,9049.45,1.3,47.19,522.92,2388.0,8136.97,8.3901,0.03,392,2388,100.0,39.12,23.4998,273
96,219,-0.0016,0.0,100.0,518.67,642.36,1580.45,1401.55,14.62,21.59,555.72,2387.97,9056.29,1.3,47.26,523.36,2388.04,8141.0,8.3605,0.03,391,2388,100.0,39.24,23.498,272
96,220,-0.0003,0.0002,100.0,518.67,642.14,1583.64,1392.69,14.62,21.58,555.64,2388.09,9055.61,1.3,47.15,523.43,2388.06,8137.34,8.374,0.03,390,2388,100.0,38.9,23.4624,271
96,221,0.0,-0.0004,100.0,518.67,642.27,1585.75,1392.33,14.62,21.58,555.38,2388.13,9060.46,1.3,47.4,522.95,2388.03,8139.62,8.4022,0.03,393,2388,100.0,39.11,23.4472,270
96,222,0.0048,-0.0005,100.0,518.67,642.59,1580.63,1394.21,14.62,21.58,555.72,2388.0,9057.99,1.3,47.32,523.02,2388.05,8140.98,8.3511,0.03,392,2388,100.0,39.07,23.346,269
96,223,0.0004,-0.0004,100.0,518.67,642.14,1576.23,1401.25,14.62,21.58,555.13,2387.99,9051.28,1.3,47.21,523.25,2388.01,8140.95,8.3663,0.03,392,2388,100.0,39.04,23.4606,268
96,224,0.0028,-0.0,100.0,518.67,641.73,1583.29,1398.38,14.62,21.58,554.89,2388.04,9057.58,1.3,47.31,523.62,2387.99,8141.11,8.3694,0.03,392,2388,100.0,39.15,23.486,267
96,225,0.0026,0.0003,100.0,518.67,641.92,1581.73,1403.34,14.62,21.58,555.1,2388.0,9062.07,1.3,47.3,523.64,2388.04,8141.95,8.3724,0.03,390,2388,100.0,39.05,23.4119,266
96,226,0.0011,0.0001,100.0,518.67,642.37,1580.6,1396.54,14.62,21.58,556.39,2388.02,9058.62,1.3,47.06,522.47,2387.99,8145.16,8.3566,0.03,393,2388,100.0,39.03,23.6348,265
96,227,-0.0002,-0.0001,100.0,518.67,642.47,1586.69,1394.85,14.62,21.58,555.05,2388.03,9059.15,1.3,47.24,523.42,2388.06,8143.6,8.3573,0.03,392,2388,100.0,39.06,23.4475,264
96,228,-0.0011,0.0001,100.0,518.67,642.34,1578.56,1395.13,14.62,21.59,556.84,2388.04,9056.23,1.3,47.21,523.8,2387.99,8137.59,8.3324,0.03,393,2388,100.0,39.03,23.4445,263
96,229,0.0001,0.0002,100.0,518.67,643.02,1587.23,1401.01,14.62,21.59,555.88,2388.08,9059.98,1.3,47.35,524.49,2388.04,8145.21,8.3375,0.03,391,2388,100.0,39.08,23.4691,262
96,230,-0.0001,-0.0001,100.0,518.67,641.95,1582.75,1398.57,14.62,21.59,555.01,2388.04,9061.14,1.3,47.13,523.56,2388.09,8143.42,8.3911,0.03,393,2388,100.0,39.02,23.3906,261
96,231,0.0039,-0.0001,100.0,518.67,642.22,1590.45,1394.41,14.62,21.58,555.2,2388.04,9055.14,1.3,47.35,523.3,2387.95,8136.53,8.3437,0.03,392,2388,100.0,39.05,23.339,260
96,232,0.0003,0.0001,100.0,518.67,642.39,1581.4,1403.63,14.62,21.58,555.26,2387.99,9057.96,1.3,47.36,522.89,2388.02,8136.57,8.365,0.03,391,2388,100.0,39.03,23.4011,259
96,233,-0.0009,0.0004,100.0,518.67,641.86,1582.86,1395.13,14.62,21.58,556.35,2388.05,9061.39,1.3,47.39,523.91,2388.03,8138.41,8.363,0.03,392,2388,100.0,39.11,23.4662,258
96,234,-0.003,-0.0001,100.0,518.67,642.09,1594.14,1390.94,14.62,21.58,554.93,2388.01,9059.4,1.3,47.2,523.26,2388.05,8138.57,8.4092,0.03,392,2388,100.0,39.16,23.3945,257
96,235,0.0019,-0.0004,100.0,518.67,642.31,1582.62,1400.6,14.62,21.58,555.63,2388.03,9053.16,1.3,47.35,523.08,2388.01,8136.8,8.3899,0.03,391,2388,100.0,38.85,23.4765,256
96,236,0.0009,-0.0004,100.0,518.67,642.2,1588.37,1391.88,14.62,21.59,557.11,2388.04,9059.29,1.3,47.25,523.99,2388.06,8140.3,8.3685,0.03,392,2388,100.0,38.98,23.5054,255
96,237,0.0012,0.0,100.0,518.67,642.2,1584.73,1392.59,14.62,21.58,555.4,2387.97,9061.55,1.3,47.3,523.15,2388.07,8141.89,8.3169,0.03,392,2388,100.0,39.22,23.4011,254
96,238,-0.001,0.0004,100.0,518.67,642.22,1585.3,1395.98,14.62,21.58,555.22,2388.03,9056.78,1.3,47.22,522.99,2388.01,8140.02,8.3823,0.03,390,2388,100.0,39.11,23.3721,253
96,239,-0.0019,-0.0002,100.0,518.67,641.86,1585.35,1396.79,14.62,21.58,555.42,2388.07,9062.84,1.3,47.22,523.68,2388.1,8136.39,8.3861,0.03,391,2388,100.0,39.14,23.5444,252
96,240,-0.0007,0.0001,100.0,518.67,642.3,1585.63,1395.6,14.62,21.59,555.92,2388.03,9063.64,1.3,47.3,524.01,2388.02,8146.25,8.4047,0.03,391,2388,100.0,39.26,23.3729,251
96,241,-0.0032,-0.0,100.0,518.67,641.74,1579.75,1397.7,14.62,21.58,555.49,2388.0,9067.18,1.3,47.26,523.54,2388.01,8139.41,8.368,0.03,392,2388,100.0,38.96,23.4078,250
96,242,-0.0003,-0.0003,100.0,518.67,642.27,1582.33,1399.5,14.62,21.59,555.74,2388.06,9059.28,1.3,47.17,523.66,2388.05,8142.15,8.3421,0.03,392,2388,100.0,39.27,23.393,249
96,243,0.0018,-0.0002,100.0,518.67,641.93,1588.55,1398.95,14.62,21.58,555.92,2388.01,9057.33,1.3,47.05,523.94,2388.03,8146.36,8.3641,0.03,393,2388,100.0,39.1,23.4699,248
96,244,0.0019,0.0,100.0,518.67,641.58,1585.72,1393.96,14.62,21.58,555.27,2388.01,9060.61,1.3,47.35,523.14,2388.04,8139.37,8.3617,0.03,393,2388,100.0,39.35,23.3612,247
96,245,-0.0036,-0.0005,100.0,518.67,642.01,1588.81,1400.18,14.62,21.58,555.78,2388.02,9048.88,1.3,47.18,523.25,2388.06,8139.44,8.3799,0.03,390,2388,100.0,39.09,23.4488,246
96,246,-0.0024,0.0003,100.0,518.67,641.88,1582.54,1407.03,14.62,21.58,555.91,2388.02,9062.57,1.3,47.43,522.98,2387.99,8141.26,8.3942,0.03,391,2388,100.0,39.22,23.448,245
96,247,-0.0002,0.0003,100.0,518.67,641.97,1579.91,1396.33,14.62,21.58,555.63,2388.04,9057.64,1.3,47.14,523.56,2388.02,8142.52,8.3953,0.03,391,2388,100.0,39.1,23.3567,244
96,248,-0.0026,-0.0001,100.0,518.67,641.63,1583.1,1387.84,14.62,21.58,555.38,2388.04,9059.59,1.3,47.26,522.59,2388.05,8138.95,8.3381,0.03,392,2388,100.0,39.07,23.4232,243
96,249,0.0037,-0.0003,100.0,518.67,642.37,1585.06,1397.99,14.62,21.58,555.95,2388.08,9063.4,1.3,47.27,523.67,2388.07,8138.97,8.3592,0.03,392,2388,100.0,39.07,23.4029,242
96,250,0.0001,0.0002,100.0,518.67,641.96,1584.18,1397.88,14.62,21.58,555.67,2388.02,9051.92,1.3,47.1,523.39,2387.99,8138.89,8.3452,0.03,392,2388,100.0,38.96,23.413,241
96,251,0.0042,-0.0005,100.0,518.67,642.45,1587.7,1390.14,14.62,21.58,555.63,2388.02,9052.73,1.3,47.34,524.12,2388.04,8140.6,8.3744,0.03,391,2388,100.0,39.19,23.4811,240
96,252,-0.0002,0.0004,100.0,518.67,641.82,1582.17,1404.31,14.62,21.58,554.9,2388.04,9061.15,1.3,47.2,523.56,2388.04,8144.79,8.3465,0.03,391,2388,100.0,39.18,23.5505,239
96,253,-0.0003,-0.0002,100.0,518.67,642.31,1584.56,1393.23,14.62,21.58,555.49,2388.02,9056.82,1.3,47.24,523.77,2388.03,8143.53,8.4116,0.03,392,2388,100.0,39.05,23.4954,238
96,254,0.0019,0.0005,100.0,518.67,642.25,1586.38,1393.57,14.62,21.58,555.55,2388.02,9061.87,1.3,47.3,523.88,2387.99,8141.4,8.3601,0.03,391,2388,100.0,39.33,23.4109,237
96,255,-0.0028,0.0002,100.0,518.67,642.34,1586.4,1396.67,14.62,21.58,555.36,2387.99,9060.68,1.3,47.14,524.13,2388.03,8134.88,8.3962,0.03,391,2388,100.0,39.02,23.433,236
96,256,0.0068,0.0004,100.0,518.67,642.04,1584.64,1402.14,14.62,21.58,555.3,2388.05,9058.28,1.3,47.28,523.31,2388.03,8145.36,8.398,0.03,393,2388,100.0,39.13,23.4025,235
96,257,-0.0021,-0.0,100.0,518.67,642.01,1586.94,1396.16,14.62,21.58,555.92,2388.07,9063.02,1.3,47.11,523.86,2388.02,8149.25,8.3661,0.03,394,2388,100.0,39.25,23.4012,234
96,258,0.0035,0.0003,100.0,518.67,642.5,1585.24,1408.28,14.62,21.58,555.62,2388.0,9056.16,1.3,47.15,523.54,2388.06,8141.21,8.3315,0.03,392,2388,100.0,39.02,23.4264,233
96,259,-0.0004,-0.0001,100.0,518.67,642.02,1587.57,1393.85,14.62,21.58,555.84,2388.07,9061.33,1.3,47.27,523.26,2388.05,8138.59,8.3628,0.03,393,2388,100.0,39.04,23.5323,232
96,260,0.0002,-0.0005,100.0,518.67,641.73,1585.72,1402.44,14.62,21.58,555.61,2388.05,9056.43,1.3,47.41,523.89,2388.05,8142.16,8.317,0.03,393,2388,100.0,39.24,23.4927,231
96,261,0.0013,0.0005,100.0,518.67,641.95,1577.58,1401.13,14.62,21.58,555.22,2388.05,9060.54,1.3,47.25,523.01,2388.02,8143.82,8.373,0.03,393,2388,100.0,39.01,23.462,230
96,262,-0.0005,-0.0002,100.0,518.67,642.4,1584.35,1400.47,14.62,21.58,555.11,2388.03,9064.74,1.3,47.14,523.1,2388.04,8140.48,8.3326,0.03,392,2388,100.0,39.15,23.5404,229
96,263,0.0007,0.0003,100.0,518.67,642.37,1584.96,1395.07,14.62,21.58,556.51,2388.05,9068.22,1.3,47.34,523.75,2388.03,8145.36,8.3479,0.03,392,2388,100.0,39.22,23.5354,228
96,264,-0.001,-0.0002,100.0,518.67,642.55,1584.38,1401.62,14.62,21.58,555.84,2388.07,9059.78,1.3,47.31,523.26,2387.99,8139.49,8.3265,0.03,391,2388,100.0,38.91,23.5447,227
96,265,-0.0026,0.0002,100.0,518.67,642.18,1584.67,1397.48,14.62,21.58,555.73,2388.03,9057.95,1.3,47.17,523.81,2388.11,8144.81,8.3397,0.03,392,2388,100.0,39.27,23.5045,226
96,266,0.0045,0.0002,100.0,518.67,642.4,1577.84,1399.89,14.62,21.58,555.96,2388.06,9060.12,1.3,47.19,523.32,2388.09,8134.16,8.3949,0.03,391,2388,100.0,39.09,23.3969,225
96,267,0.0007,0.0005,100.0,518.67,642.07,1578.5,1398.61,14.62,21.58,556.53,2388.06,9060.33,1.3,47.29,524.35,2388.04,8139.69,8.3344,0.03,392,2388,100.0,38.98,23.6375,224
96,268,0.0003,0.0003,100.0,518.67,642.12,1580.77,1399.08,14.62,21.58,555.56,2388.08,9064.92,1.3,47.37,523.86,2388.06,8143.99,8.3466,0.03,394,2388,100.0,39.12,23.4875,223
96,269,0.0009,0.0004,100.0,518.67,641.82,1584.62,1402.08,14.62,21.58,556.12,2388.03,9062.66,1.3,47.16,523.11,2388.06,8144.05,8.3419,0.03,391,2388,100.0,39.26,23.4048,222
96,270,-0.0007,-0.0001,100.0,518.67,642.1,1589.23,1394.37,14.62,21.58,555.75,2388.0,9055.5,1.3,47.27,523.74,2388.05,8140.03,8.375,0.03,391,2388,100.0,39.08,23.3985,221
96,271,0.0015,0.0002,100.0,518.67,641.51,1586.21,1395.91,14.62,21.58,555.67,2388.02,9058.78,1.3,47.17,523.46,2388.0,8149.4,8.3858,0.03,392,2388,100.0,39.16,23.4607,220
96,272,0.0001,-0.0002,100.0,518.67,642.3,1585.05,1401.66,14.62,21.58,555.45,2388.06,9060.1,1.3,47.04,523.78,2388.05,8145.13,8.3552,0.03,392,2388,100.0,39.08,23.4513,219
96,273,0.0,-0.0001,100.0,518.67,642.18,1587.37,1401.56,14.62,21.58,556.54,2388.04,9060.18,1.3,47.27,523.77,2388.07,8143.06,8.3597,0.03,392,2388,100.0,38.94,23.3642,218
96,274,0.0016,-0.0003,100.0,518.67,642.06,1585.72,1395.45,14.62,21.59,556.45,2388.07,9057.99,1.3,47.23,524.31,2388.09,8137.52,8.331,0.03,390,2388,100.0,39.1,23.4453,217
96,275,-0.0027,-0.0001,100.0,518.67,642.4,1588.73,1395.78,14.62,21.58,556.25,2388.04,9060.08,1.3,47.38,523.25,2388.07,8137.94,8.3293,0.03,391,2388,100.0,39.1,23.5337,216
96,276,-0.0001,-0.0003,100.0,518.67,642.41,1582.67,1407.74,14.62,21.58,556.42,2388.09,9060.7,1.3,47.38,523.83,2388.06,8141.27,8.3602,0.03,392,2388,100.0,39.25,23.466,215
96,277,0.0011,0.0005,100.0,518.67,642.43,1581.62,1393.95,14.62,21.58,555.6,2387.95,9052.95,1.3,46.96,523.71,2387.97,8136.98,8.3971,0.03,392,2388,100.0,39.19,23.4788,214
96,278,0.0026,-0.0004,100.0,518.67,642.35,1583.63,1402.46,14.62,21.58,555.85,2388.04,9057.88,1.3,47.25,523.46,2387.98,8141.39,8.3501,0.03,392,2388,100.0,39.16,23.4282,213
96,279,-0.0025,-0.0004,100.0,518.67,642.25,1585.8,1397.46,14.62,21.58,555.72,2388.0,9062.15,1.3,47.23,523.71,2388.04,8134.47,8.368,0.03,392,2388,100.0,39.25,23.4187,212
96,280,-0.0019,-0.0002,100.0,518.67,641.57,1581.27,1397.19,14.62,21.58,556.86,2388.06,9060.54,1.3,47.3,524.11,2387.99,8139.68,8.3876,0.03,391,2388,100.0,39.22,23.3614,211
96,281,0.0027,0.0004,100.0,518.67,642.32,1589.68,1402.42,14.62,21.58,556.23,2388.07,9065.18,1.3,47.3,524.76,2388.01,8138.87,8.3645,0.03,394,2388,100.0,39.14,23.4261,210
96,282,0.0006,0.0003,100.0,518.67,641.92,1593.99,1402.98,14.62,21.58,556.64,2388.05,9061.03,1.3,47.19,523.82,2388.09,8141.66,8.3584,0.03,392,2388,100.0,39.0,23.5292,209
96,283,0.0047,0.0003,100.0,518.67,642.12,1586.95,1396.44,14.62,21.58,556.57,2388.02,9061.83,1.3,47.26,524.17,2388.07,8139.32,8.3686,0.03,392,2388,100.0,39.12,23.472,208
96,284,0.0,-0.0004,100.0,518.67,642.37,1586.42,1401.45,14.62,21.58,556.15,2388.08,9056.21,1.3,47.45,524.2,2388.07,8141.41,8.342,0.03,392,2388,100.0,38.82,23.4502,207
96,285,-0.0007,-0.0005,100.0,518.67,642.02,1583.26,1392.59,14.62,21.58,556.36,2388.06,9057.09,1.3,47.26,523.9,2388.08,8141.1,8.3778,0.03,392,2388,100.0,39.32,23.5417,206
96,286,0.0025,-0.0002,100.0,518.67,641.79,1588.82,1398.29,14.62,21.58,557.1,2388.07,9066.68,1.3,47.22,523.9,2388.12,8142.89,8.3648,0.03,390,2388,100.0,39.0,23.4315,205
96,287,0.0023,0.0005,100.0,518.67,642.65,1586.07,1402.94,14.62,21.58,556.24,2388.01,9055.68,1.3,47.16,524.78,2388.07,8140.49,8.3192,0.03,393,2388,100.0,39.25,23.5294,204
96,288,-0.0023,-0.0002,100.0,518.67,641.97,1588.49,1408.0,14.62,21.58,556.15,2388.04,9063.42,1.3,47.21,523.44,2388.09,8140.08,8.387,0.03,391,2388,100.0,39.1,23.4558,203
96,289,0.0011,0.0003,100.0,518.67,642.65,1592.56,1402.84,14.62,21.58,556.15,2388.05,9060.57,1.3,47.23,524.01,2388.04,8147.99,8.3619,0.03,391,2388,100.0,39.13,23.4993,202
96,290,0.0023,0.0002,100.0,518.67,642.34,1589.45,1393.37,14.62,21.58,555.91,2388.06,9063.43,1.3,47.26,524.18,2388.06,8145.35,8.3563,0.03,391,2388,100.0,39.13,23.4972,201
96,291,-0.0027,0.0002,100.0,518.67,642.04,1578.46,1398.84,14.62,21.58,555.94,2388.06,9056.51,1.3,47.34,524.03,2388.03,8143.38,8.3251,0.03,391,2388,100.0,39.08,23.4227,200
96,292,-0.004,0.0004,100.0,518.67,642.22,1579.86,1400.33,14.62,21.58,556.24,2388.04,9058.99,1.3,47.19,523.96,2388.0,8145.81,8.3596,0.03,391,2388,100.0,39.05,23.5201,199
96,293,0.0016,-0.0001,100.0,518.67,642.35,1582.66,1396.78,14.62,21.58,556.02,2388.03,9060.03,1.3,47.37,523.73,2388.11,8145.57,8.3446,0.03,392,2388,100.0,38.98,23.3835,198
96,294,-0.0006,0.0003,100.0,518.67,642.18,1586.48,1396.22,14.62,21.58,555.72,2388.02,9059.59,1.3,47.29,523.16,2388.06,8147.23,8.3565,0.03,391,2388,100.0,39.13,23.4032,197
96,295,0.0026,0.0005,100.0,518.67,642.3,1579.0,1397.8,14.62,21.58,556.61,2388.03,9071.92,1.3,47.0,524.51,2388.07,8142.95,8.4104,0.03,392,2388,100.0,39.19,23.4381,196
96,296,-0.0037,-0.0004,100.0,518.67,641.91,1583.13,1401.58,14.62,21.58,556.79,2388.0,9060.85,1.3,47.36,524.59,2388.02,8140.84,8.3581,0.03,391,2388,100.0,39.16,23.5256,195
96,297,0.0028,0.0004,100.0,518.67,642.57,1588.36,1402.24,14.62,21.58,556.53,2388.04,9065.92,1.3,47.36,524.34,2388.1,8145.88,8.3493,0.03,390,2388,100.0,39.05,23.3774,194
96,298,0.0014,-0.0002,100.0,518.67,642.08,1592.93,1396.53,14.62,21.58,556.54,2388.07,9067.97,1.3,47.26,524.4,2388.04,8145.04,8.3469,0.03,394,2388,100.0,39.15,23.4567,193
96,299,-0.0019,0.0003,100.0,518.67,642.2,1585.34,1401.11,14.62,21.58,556.97,2388.08,9058.34,1.3,47.3,524.06,2388.05,8145.33,8.3793,0.03,392,2388,100.0,39.07,23.4614,192
96,300,0.0029,-0.0003,100.0,518.67,642.08,1585.78,1402.96,14.62,21.58,556.0,2388.11,9061.38,1.3,47.46,524.71,2388.04,8144.83,8.3458,0.03,392,2388,100.0,39.1,23.5576,191
96,301,0.0052,0.0002,100.0,518.67,642.37,1579.92,1399.79,14.62,21.58,556.07,2388.06,9056.29,1.3,47.37,524.67,2388.12,8144.57,8.3742,0.03,391,2388,100.0,39.22,23.5129,190
96,302,-0.0018,-0.0003,100.0,518.67,642.8,1584.83,1395.71,14.62,21.58,556.49,2388.06,9067.53,1.3,47.16,523.99,2388.02,8142.54,8.3912,0.03,392,2388,100.0,39.29,23.5436,189
96,303,0.0009,-0.0002,100.0,518.67,642.47,1595.12,1398.47,14.62,21.58,556.6,2388.05,9061.46,1.3,47.13,524.5,2388.07,8144.95,8.3468,0.03,393,2388,100.0,39.14,23.521,188
96,304,-0.0007,0.0004,100.0,518.67,642.41,1577.54,1403.65,14.62,21.58,556.64,2388.07,9061.86,1.3,47.32,523.71,2387.99,8138.27,8.3579,0.03,393,2388,100.0,39.04,23.4309,187
96,305,-0.0003,0.0004,100.0,518.67,642.47,1588.61,1394.81,14.62,21.58,556.15,2388.05,9062.39,1.3,47.1,523.87,2388.09,8148.72,8.3717,0.03,393,2388,100.0,39.06,23.3522,186
96,306,0.0007,0.0003,100.0,518.67,642.53,1580.46,1404.89,14.62,21.58,556.36,2388.05,9058.44,1.3,47.24,523.54,2388.04,8144.78,8.3369,0.03,393,2388,100.0,39.2,23.5621,185
96,307,0.0006,0.0001,100.0,518.67,642.17,1588.13,1392.7,14.62,21.58,556.44,2388.03,9064.46,1.3,47.39,524.14,2388.04,8144.01,8.3459,0.03,392,2388,100.0,39.27,23.4448,184
96,308,0.0008,-0.0005,100.0,518.67,642.25,1580.41,1395.88,14.62,21.58,555.84,2388.07,9060.31,1.3,47.49,524.73,2388.1,8148.16,8.3667,0.03,393,2388,100.0,39.14,23.4984,183
96,309,0.0044,-0.0001,100.0,518.67,642.45,1581.07,1397.93,14.62,21.58,556.26,2388.04,9067.05,1.3,47.34,524.73,2388.04,8146.46,8.3715,0.03,393,2388,100.0,39.05,23.4156,182
96,310,-0.0014,-0.0001,100.0,518.67,641.84,1590.03,1397.84,14.62,21.58,556.95,2388.07,9061.68,1.3,47.43,525.04,2388.13,8140.75,8.3224,0.03,393,2388,100.0,39.22,23.4835,181
96,311,0.0005,0.0003,100.0,518.67,642.27,1584.19,1404.23,14.62,21.58,556.82,2388.01,9062.77,1.3,47.46,524.27,2388.11,8145.14,8.3356,0.03,392,2388,100.0,39.08,23.4736,180
96,312,-0.0033,0.0001,100.0,518.67,642.26,1587.86,1402.32,14.62,21.58,556.2,2388.08,9065.6,1.3,47.18,524.51,2388.1,8143.24,8.3508,0.03,390,2388,100.0,39.15,23.5079,179
96,313,0.0,0.0002,100.0,518.67,642.09,1584.88,1400.24,14.62,21.58,556.45,2388.12,9061.02,1.3,47.2,524.84,2388.1,8140.58,8.3491,0.03,391,2388,100.0,39.21,23.4943,178
96,314,0.002,-0.0002,100.0,518.67,642.3,1585.62,1401.63,14.62,21.58,556.75,2388.09,9068.81,1.3,47.33,524.66,2388.06,8147.74,8.3459,0.03,393,2388,100.0,39.34,23.5217,177
96,315,0.001,-0.0002,100.0,518.67,641.8,1587.01,1403.73,14.62,21.58,556.93,2388.05,9068.78,1.3,47.36,524.61,2388.1,8146.08,8.3591,0.03,391,2388,100.0,39.2,23.5401,176
96,316,-0.0016,0.0005,100.0,518.67,642.27,1595.33,1393.49,14.62,21.58,556.67,2388.07,9065.01,1.3,47.29,524.11,2388.07,8143.91,8.3569,0.03,391,2388,100.0,38.92,23.4996,175
96,317,0.0022,-0.0004,100.0,518.67,641.89,1586.16,1406.21,14.62,21.58,556.78,2388.08,9067.72,1.3,47.53,524.49,2388.09,8145.44,8.3658,0.03,392,2388,100.0,39.23,23.5028,174
96,318,0.0006,-0.0,100.0,518.67,642.24,1583.6,1399.53,14.62,21.58,556.53,2388.02,9068.16,1.3,47.31,524.98,2388.06,8150.45,8.3652,0.03,393,2388,100.0,39.22,23.4213,173
96,319,-0.0002,0.0004,100.0,518.67,642.68,1584.04,1398.53,14.62,21.59,557.1,2388.1,9065.99,1.3,47.32,524.99,2388.08,8148.37,8.3613,0.03,393,2388,100.0,39.26,23.5314,172
96,320,-0.0027,0.0005,100.0,518.67,642.27,1585.38,1399.54,14.62,21.58,556.54,2388.1,9058.04,1.3,47.34,524.76,2388.1,8145.6,8.3325,0.03,391,2388,100.0,39.22,23.5039,171
96,321,0.001,-0.0004,100.0,518.67,642.3,1588.4,1400.77,14.62,21.58,557.41,2388.02,9067.96,1.3,47.52,524.6,2388.09,8145.34,8.3242,0.03,394,2388,100.0,39.23,23.4823,170
96,322,0.0011,-0.0,100.0,518.67,642.12,1584.64,1399.19,14.62,21.58,557.11,2388.08,9060.29,1.3,47.36,524.72,2388.07,8142.91,8.3665,0.03,392,2388,100.0,39.27,23.4805,169
96,323,0.0005,0.0001,100.0,518.67,642.24,1590.56,1407.98,14.62,21.58,557.17,2388.08,9067.45,1.3,47.25,524.76,2388.17,8148.49,8.3565,0.03,393,2388,100.0,39.31,23.5484,168
96,324,0.0043,0.0002,100.0,518.67,642.01,1576.61,1409.53,14.62,21.58,556.89,2388.05,9063.9,1.3,47.25,524.3,2388.09,8141.78,8.3761,0.03,394,2388,100.0,39.12,23.6017,167
96,325,-0.0034,-0.0001,100.0,518.67,642.65,1595.86,1397.24,14.62,21.58,556.71,2388.04,9065.65,1.3,47.19,524.28,2388.04,8146.89,8.362,0.03,393,2388,100.0,39.27,23.5327,166
96,326,-0.0019,-0.0001,100.0,518.67,642.5,1595.69,1404.14,14.62,21.58,555.88,2388.15,9062.05,1.3,47.29,524.79,2388.11,8148.94,8.3382,0.03,393,2388,100.0,39.35,23.449,165
96,327,-0.003,-0.0004,100.0,518.67,642.45,1584.36,1404.0,14.62,21.58,557.25,2388.06,9061.01,1.3,47.23,524.97,2388.09,8148.42,8.3487,0.03,391,2388,100.0,39.13,23.4498,164
96,328,0.0024,-0.0003,100.0,518.67,642.31,1581.72,1400.66,14.62,21.58,556.11,2388.03,9069.15,1.3,47.3,524.25,2388.08,8146.22,8.3479,0.03,393,2388,100.0,39.09,23.4633,163
96,329,0.0004,-0.0003,100.0,518.67,642.93,1584.94,1404.64,14.62,21.58,557.14,2388.09,9069.66,1.3,47.26,524.29,2388.1,8146.37,8.331,0.03,391,2388,100.0,39.16,23.5298,162
96,330,-0.002,0.0,100.0,518.67,642.03,1585.69,1397.93,14.62,21.57,557.1,2388.09,9071.8,1.3,47.36,524.39,2388.05,8142.83,8.3912,0.03,392,2388,100.0,39.08,23.4806,161
96,331,0.002,0.0005,100.0,518.67,642.74,1588.05,1402.01,14.62,21.58,557.31,2388.08,9064.64,1.3,47.4,524.86,2388.05,8145.8,8.3632,0.03,392,2388,100.0,39.05,23.4408,160
96,332,-0.0005,-0.0002,100.0,518.67,642.33,1587.87,1402.53,14.62,21.58,557.95,2388.13,9071.13,1.3,47.39,525.23,2388.09,8151.73,8.3125,0.03,392,2388,100.0,38.99,23.4926,159
96,333,0.0026,0.0001,100.0,518.67,642.6,1590.01,1392.01,14.62,21.58,557.31,2388.07,9065.52,1.3,47.21,524.76,2388.11,8145.45,8.4186,0.03,391,2388,100.0,39.21,23.5175,158
96,334,-0.0037,0.0004,100.0,518.67,642.38,1584.79,1406.92,14.62,21.58,555.94,2388.06,9063.72,1.3,47.26,525.12,2388.06,8149.07,8.3626,0.03,392,2388,100.0,39.02,23.536,157
96,335,-0.0003,-0.0001,100.0,518.67,642.19,1588.88,1407.88,14.62,21.58,557.64,2388.03,9071.39,1.3,47.34,525.11,2388.12,8154.59,8.3509,0.03,394,2388,100.0,39.17,23.4856,156
96,336,-0.0002,0.0,100.0,518.67,642.08,1591.12,1400.36,14.62,21.58,557.07,2388.08,9070.15,1.3,47.4,525.0,2388.06,8141.92,8.3597,0.03,394,2388,100.0,39.16,23.5266,155
96,337,0.0,0.0003,100.0,518.67,641.71,1592.28,1401.3,14.62,21.58,556.76,2388.04,9070.52,1.3,47.39,525.07,2388.09,8143.2,8.3162,0.03,393,2388,100.0,39.09,23.5276,154
96,338,-0.0011,0.0,100.0,518.67,642.72,1591.79,1404.54,14.62,21.58,556.82,2388.09,9069.17,1.3,47.4,524.66,2388.05,8151.99,8.342,0.03,391,2388,100.0,39.0,23.4912,153
96,339,-0.0015,0.0,100.0,518.67,642.55,1588.77,1401.57,14.62,21.58,557.24,2388.13,9059.74,1.3,47.21,524.91,2388.1,8146.95,8.3726,0.03,392,2388,100.0,39.09,23.5879,152
96,340,0.0015,0.0003,100.0,518.67,642.62,1579.71,1404.0,14.62,21.58,558.1,2388.1,9066.26,1.3,47.39,524.95,2388.16,8148.48,8.3405,0.03,392,2388,100.0,39.28,23.514,151
96,341,-0.0012,0.0003,100.0,518.67,642.14,1578.9,1403.64,14.62,21.57,556.59,2388.05,9073.7,1.3,47.31,524.53,2388.12,8149.92,8.3631,0.03,392,2388,100.0,39.28,23.5077,150
96,342,-0.002,-0.0,100.0,518.67,641.94,1582.53,1406.11,14.62,21.58,557.61,2388.12,9064.87,1.3,47.36,525.38,2388.1,8143.2,8.3661,0.03,394,2388,100.0,39.17,23.3314,149
