,Price,Area,Location,No. of Bedrooms,New/Resale,Gymnasium,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool
5167,34500000,2465,Kandivali East,4,0,1,1,1,0,1,1,1,1,0,0,0,1,1
5168,34000000,2365,Kandivali East,4,0,1,1,1,0,1,1,1,1,0,0,0,1,1
5169,14000000,1000,Kandivali East,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1
5170,8500000,550,Andheri East,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5171,8500000,550,Andheri East,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5172,9300000,1010,Thane West,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1
5173,13700000,775,Borivali West,2,1,1,1,0,0,0,1,0,1,0,0,0,0,0
5174,18400000,1100,Goregaon West,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1
5175,18000000,1100,Goregaon West,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1
5176,18200000,1100,Goregaon West,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1
5177,10500000,585,Powai,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
5178,20000000,1120,Powai,2,0,1,1,1,1,1,1,1,1,1,0,1,0,1
5179,13500000,650,Powai,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1
5180,28000000,2000,Mulund West,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1
5181,26000000,1600,Mulund West,3,1,1,1,0,0,0,1,1,1,0,0,1,0,1
5182,2850000,540,Naigaon East,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0
5183,17500000,1000,Powai,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1
5184,23500000,1300,Powai,3,0,1,1,0,0,0,1,1,1,0,0,1,0,1
5185,9500000,650,Andheri East,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1
5186,20000000,1070,Powai,2,0,1,1,1,0,1,1,1,1,1,0,1,1,1
5187,20000000,1000,Powai,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1
5188,26000000,980,Powai,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1
5189,22000000,985,Powai,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1
5190,9500000,600,Powai,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1
5191,17000000,1000,Powai,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1
5192,28500000,1150,Powai,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1
5193,21000000,1198,Powai,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1
5194,14000000,1100,Powai,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1
5195,27500000,916,Powai,2,0,1,1,1,1,1,1,1,1,0,1,1,1,1
5196,18000000,1100,Goregaon West,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
5197,16700000,770,Borivali West,2,1,1,1,1,0,1,1,0,1,0,0,0,1,1
5198,6800000,1120,Dombivali,3,0,1,1,1,0,1,1,1,1,0,0,0,1,1
5199,21500000,1350,Andheri West,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5200,21500000,1350,Andheri West,2,0,1,1,0,0,0,0,1,1,0,0,0,0,1
5201,8000000,1155,Ulwe,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5202,11500000,650,Borivali West,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
5203,2000000,590,Nala Sopara,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1
5204,25000000,1600,Kandivali East,3,1,1,1,0,0,0,0,1,0,0,0,1,0,1
5205,19000000,900,Andheri West,2,1,1,1,0,0,0,0,1,0,0,0,1,0,1
5206,5300000,933,Kalyan West,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5207,30000000,1120,Kandivali East,3,0,1,1,0,0,0,1,1,1,0,0,1,0,1
5208,21000000,950,Kandivali West,2,0,1,1,0,0,0,0,1,1,0,0,1,0,1
5209,32500000,1545,Powai,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1
5210,15500000,850,Andheri East,2,0,1,1,1,0,1,1,1,1,0,0,1,1,1
5211,25000000,1350,Powai,3,0,1,1,0,0,0,1,1,1,0,0,1,0,1
5212,2400000,425,Vangani,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0
5213,51500000,1170,Matunga,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5214,8000000,850,Koper Khairane,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5215,11500000,1260,Ulwe,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1
5216,9200000,1160,Mira Road East,2,1,1,1,0,0,0,1,1,1,0,1,1,0,1
5217,9300000,1060,Mira Road East,2,1,1,1,1,0,1,0,1,0,1,0,0,1,1
5218,4000000,690,Karanjade,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5219,3700000,990,Kewale,2,0,1,1,1,0,1,0,1,1,0,0,0,1,0
5220,13500000,750,Chembur,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5221,5800000,540,Mira Road East,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
5222,4400000,490,Mira Road East,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5223,4100000,530,Mira Road East,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5224,5600000,540,Mira Road East,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
5225,22000000,1600,Thane West,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5226,8800000,1073,Mira Road East,2,1,1,1,0,0,0,1,1,1,0,1,1,0,0
5227,5700000,650,Mira Road East,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1
5228,8800000,1235,Ulwe,2,0,1,1,1,0,1,1,1,1,1,0,1,0,1
5229,6500000,1332,Bhiwandi,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1
5230,12000000,851,Sanpada,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1
5231,7400000,576,Sanpada,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
5232,8000000,600,Sanpada,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
5233,11800000,900,Sanpada,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1
5234,13500000,910,Sanpada,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1
5235,21500000,1645,Sanpada,3,0,1,1,1,0,1,1,0,0,1,0,0,1,0
5236,20000000,1250,Sanpada,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1
5237,19500000,1215,Sanpada,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1
5238,11000000,1580,Ulwe,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1
5239,9000000,600,Sanpada,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
5240,18000000,1435,Sanpada,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1
5241,22000000,1640,Sanpada,3,0,1,1,1,1,1,1,1,1,1,0,1,1,1
5242,16500000,1313,Sanpada,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1
5243,7900000,1491,Bhiwandi,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1
5244,24000000,1600,Sanpada,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5245,4750000,960,Kalyan West,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5246,31500000,2000,Sanpada,4,0,1,1,1,1,1,1,1,1,1,1,0,1,1
5247,9200000,560,Dahisar West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5248,25000000,600,Santacruz West,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
5249,15000000,1400,Thane West,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0
5250,4200000,695,Ulwe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5251,6000000,1000,Ulwe,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5252,8000000,1140,Ulwe,2,0,1,1,1,0,1,1,1,0,1,0,0,1,0
5253,8000000,1140,Ulwe,2,0,1,1,1,0,1,1,1,1,1,0,1,1,0
5254,5990000,901,Thane West,2,1,1,1,1,0,0,1,1,0,1,1,0,1,1
5255,5990000,901,Thane West,2,1,1,1,1,0,0,1,1,1,1,1,0,1,1
5256,3600000,800,Virar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5257,10000000,750,Malad West,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5258,27500000,1000,Borivali West,3,0,1,1,0,0,0,1,1,1,0,0,1,0,0
5259,26100000,900,Borivali West,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0
5260,14000000,580,Borivali West,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1
5261,12000000,500,Borivali West,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0
5262,10800000,550,Borivali West,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
5263,8900000,600,Borivali West,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
5264,13799999,700,Mulund West,2,1,1,1,0,0,0,1,0,1,1,1,0,0,1
5265,12500000,996,Ghatkopar West,2,1,1,1,0,0,0,1,1,1,0,0,0,0,0
5266,16500000,1358,Ghatkopar West,3,1,1,1,0,0,0,1,1,1,0,0,0,0,0
5267,3500000,650,Dronagiri,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
5268,17700000,771,Malad West,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5269,17600000,769,Malad West,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5270,22400000,978,Malad West,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5271,16800000,734,Malad West,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5272,16800000,733,Malad West,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5273,9601000,1075,Thane West,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1
5274,7929000,907,Thane West,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1
5275,3600000,640,Dronagiri,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5276,4837000,774,Dombivali,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1
5277,6187000,990,Dombivali,2,1,1,1,1,0,0,1,1,0,0,0,0,0,1
5278,8212000,1314,Dombivali,3,1,1,1,1,0,0,1,1,0,0,0,0,0,1
5279,6637000,1062,Dombivali,2,1,1,1,1,0,0,1,1,0,0,0,0,0,1
5280,7481000,1197,Dombivali,3,1,1,1,1,0,0,1,1,0,0,0,0,0,1
5281,6862000,1098,Dombivali,2,1,1,1,1,0,0,1,1,0,0,0,0,0,1
5282,4556000,729,Dombivali,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1
5283,2700000,450,Ulwe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5284,2700000,450,Ulwe,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5285,18500000,1290,Malad East,2,0,1,1,1,0,1,1,1,0,0,0,0,1,1
5286,8500000,1050,Vasai,3,0,0,1,1,0,1,1,1,1,1,0,0,1,0
5287,26000000,1775,Malad West,3,1,1,1,1,0,0,1,1,1,0,0,0,0,1
5288,4000000,640,Karanjade,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5289,27000000,1500,Chembur,3,0,1,1,1,0,1,1,1,1,0,0,1,1,0
5290,10700000,800,Dahisar West,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5291,9800000,873,Sector 9 Airoli,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5292,16000000,2000,Kamothe,3,0,1,1,1,0,1,0,1,1,0,0,0,1,0
5293,55000000,2050,Andheri West,4,1,1,1,0,0,1,1,1,0,1,1,1,0,1
5294,7000000,900,Mira Road East,2,1,1,1,0,0,0,1,1,1,0,1,0,0,0
5295,10800000,1180,Mira Road East,2,1,1,1,1,0,1,1,1,1,1,1,1,1,0
5296,21500000,1100,Chembur,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5297,37800000,1650,Andheri West,3,1,1,1,0,0,1,1,1,0,1,1,1,0,1
5298,2500000,310,Powai,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5299,4000000,680,Panvel,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5300,9000000,1412,Mira Road East,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
5301,6300000,550,Thane West,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1
5302,7500000,580,Borivali West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5303,16800000,800,Chembur,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5304,2900000,225,Malad West,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5305,2850000,225,Malad West,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
5306,13200000,1525,Mira Road East,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5307,13100000,1400,Mira Road East,3,1,1,1,0,0,0,1,1,1,0,0,1,0,1
5308,3600000,600,Vasai,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5309,18500000,1150,Andheri East,2,1,1,1,0,0,0,1,1,1,1,0,0,0,1
5310,8700000,900,Thane West,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1
5311,14000000,700,Chembur,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0
5312,25500000,1200,Chembur,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5313,2850000,575,Diva Gaon,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5314,4500000,565,Mira Road East,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
5315,17300000,970,Powai,2,0,1,1,1,0,1,1,1,1,1,0,1,1,1
5316,11100000,602,Powai,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1
5317,2900000,225,Malad West,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
5318,7400000,650,Thane West,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
5319,7500000,580,Borivali West,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5320,25500000,1200,Andheri West,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0
5321,70000000,2400,Andheri West,4,0,1,1,0,0,1,1,1,1,1,1,0,0,1
5322,18700000,980,Kandivali West,2,0,1,1,0,0,0,0,1,1,0,0,1,0,0
5323,10200000,1500,Kalyan West,3,0,1,1,0,0,0,1,1,1,0,0,1,0,1
5324,4400000,450,Mira Road East,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5325,5100000,1017,Bhiwandi,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1
5326,4500000,927,Bhiwandi,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1
5327,15500000,910,Powai,2,0,1,1,1,0,0,1,1,1,0,0,1,0,1
5328,6300000,365,Kandivali East,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
5329,4700000,1017,Bhiwandi,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1
5330,5800000,1021,Bhiwandi,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5331,5800000,1021,Bhiwandi,2,1,1,1,0,0,0,1,1,0,0,0,1,0,1
5332,3600000,1200,Kewale,2,0,1,1,1,0,1,1,1,1,0,0,1,1,1
5333,5000000,1017,Bhiwandi,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1
5334,3700000,1100,Kewale,2,0,1,1,1,0,1,1,1,1,0,0,0,1,1
5335,8000000,1300,Panvel,3,0,1,0,1,0,0,1,1,0,0,0,0,1,0
5336,7500000,1050,Seawoods,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5337,6000000,1080,Bhiwandi,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1
5338,5800000,1080,Bhiwandi,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1
5339,23500000,1750,Koper Khairane,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5340,5600000,1080,Bhiwandi,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1
5341,30000000,1550,Belapur,3,0,1,1,0,0,0,1,1,1,0,0,1,0,1
5342,8000000,995,Dombivli (West),2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5343,5000000,700,Ulwe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5344,5000000,700,Ulwe,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5345,8200000,1034,Dombivli (West),2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5346,9300000,1060,Mira Road East,2,1,1,1,1,0,1,1,1,1,1,0,1,1,1
5347,5400000,697,Ulwe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5348,6700000,850,Thane West,2,0,1,1,1,0,0,1,1,0,1,1,0,1,1
5349,26000000,1050,Sen Nagar,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5350,3900000,640,Karanjade,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5351,3900000,640,Karanjade,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5352,5400000,655,Kamothe,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0
5353,26000000,1125,Sen Nagar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5354,26000000,1125,Sen Nagar,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5355,6800000,800,Panvel,2,1,1,1,0,0,0,1,1,1,1,1,0,1,1
5356,11000000,550,Santacruz East,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5357,19000000,1566,Malad West,3,0,1,1,0,0,0,1,1,1,0,0,1,0,0
5358,7500000,495,Malad West,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
5359,15000000,1350,Belapur,2,0,1,1,1,0,1,1,1,0,1,0,0,1,1
5360,5500000,1080,Bhiwandi,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1
5361,25000000,1650,Belapur,3,0,1,1,0,0,0,1,1,1,0,0,1,0,1
5362,10000000,700,Chembur,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5363,4800000,550,Mira Road East,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5364,4800000,550,Mira Road East,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0
5365,14000000,1154,Vashi,2,0,1,1,0,0,0,1,0,1,0,0,0,0,1
5366,8500000,1045,Kamothe,2,0,1,1,0,0,0,1,1,1,1,0,0,1,1
5367,22000000,1715,Kharghar,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5368,24500000,1550,Belapur,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5369,24500000,1550,Belapur,3,0,1,1,0,0,0,1,1,1,0,0,1,0,1
5370,3325000,665,Dombivali,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0
5371,3325000,665,Dombivali,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0
5372,40000000,2250,Borivali West,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0
5373,19500000,550,Mahalaxmi,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5374,8500000,630,Jogeshwari West,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
5375,6800000,574,Dahisar,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1
5376,15000000,800,Jogeshwari West,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5377,32000000,3205,Kharghar,4,1,1,1,1,0,1,1,1,1,1,1,1,1,1
5378,50000000,2500,Andheri East,6,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5379,16500000,1660,Kharghar,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1
5380,20000000,1250,Malad West,3,0,1,1,0,0,0,1,1,1,0,0,1,0,0
5381,9000000,492,Dahisar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5382,9000000,492,Dahisar,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
5383,8000000,1350,Vasai West,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5384,14000000,1015,Kandivali West,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0
5385,7000000,750,Kharghar,2,0,1,0,0,0,1,1,0,0,1,0,0,0,0
5386,7000000,750,Kharghar,2,0,1,1,0,0,1,1,1,1,1,0,1,0,0
5387,23500000,1444,Powai,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1
5388,7600000,1050,Ulwe,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5389,2836000,709,Ambernath West,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
5390,5500000,727,Ulwe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5391,6800000,1050,Mira Road East,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
5392,33500000,777,Matunga,2,0,1,1,0,0,0,1,0,1,0,0,1,0,0
5393,24000000,1500,Thane West,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1
5394,3700000,607,Kalyan West,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0
5395,8500000,990,Thane West,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1
5396,9000000,1250,Mira Road East,3,1,0,1,0,0,0,1,0,1,0,0,1,0,0
5397,51500000,1170,Matunga,3,0,1,1,0,0,0,1,0,1,0,0,1,0,0
5398,36800000,1600,Andheri West,3,1,1,1,0,0,1,1,1,0,1,1,1,0,1
5399,21300000,1160,Malad East,2,1,1,1,0,0,1,1,1,1,0,1,0,0,1
5400,30000000,1804,Malad West,3,1,1,1,1,1,0,1,1,1,1,0,0,0,1
5401,23000000,1440,Malad West,2,1,1,1,1,1,0,1,1,1,1,0,0,0,1
5402,11000000,650,Mulund West,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0
5403,23200000,600,Juhu,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
5404,42500000,1850,Andheri West,3,1,1,1,0,0,1,1,1,0,1,1,1,0,1
5405,6600000,700,Mira Road East,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1
5406,38000000,1850,Andheri West,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1
5407,12000000,1650,Ulwe,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5408,23100000,600,Andheri West,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
5409,37000000,1650,Andheri West,3,1,1,1,0,0,1,1,1,0,1,1,1,0,1
5410,6000000,550,Dahisar,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1
5411,5800000,800,Vasai,2,0,1,1,0,0,1,1,0,0,0,0,0,1,1
5412,7700000,950,Mira Road East,2,1,0,1,0,0,0,1,0,1,0,0,1,0,0
5413,8800000,1185,Ulwe,2,1,1,1,1,1,1,1,1,1,0,0,1,1,1
5414,15100000,1450,Ghansoli,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5415,25800000,1420,Malad West,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1
5416,6300000,570,Kalyan West,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5417,31000000,667,Matunga,2,0,1,1,0,0,0,1,0,1,0,0,1,0,0
5418,28000000,1250,Andheri West,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1
5419,17500000,1150,Goregaon West,2,1,1,1,0,0,0,0,1,0,0,0,1,0,1
5420,5500000,785,Dombivli (West),1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
5421,17500000,750,Chembur,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5422,9000000,520,Kandivali West,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5423,43000000,1950,Andheri West,4,1,1,1,0,0,1,1,1,0,1,1,1,0,1
5424,15300000,850,Chembur,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5425,4800000,350,Malad West,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5426,12000000,1150,Kharghar,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
5427,12000000,1150,Kharghar,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1
5428,20000000,1000,Santacruz East,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5429,27500000,1545,Powai,3,0,1,1,1,1,1,1,1,1,0,1,1,1,1
5430,2700000,649,Taloja,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5431,8500000,1115,Kalyan West,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5432,9000000,1005,Kharghar,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1
5433,11800000,1440,Panvel,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1
5434,9500000,605,Ghatkopar West,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5435,10800000,1280,Panvel,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1
5436,3050000,565,Panvel,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0
5437,8200000,1055,Panvel,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1
5438,8000000,1005,Panvel,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1
5439,2900000,570,Adaigaon,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5440,6200000,880,Kalyan West,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0
5441,8800000,990,Mira Road East,2,0,0,1,1,0,1,1,0,1,0,0,1,1,0
5442,20000000,750,Ghatkopar West,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1
5443,8200000,1005,Panvel,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
5444,8400000,1055,Panvel,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
5445,8000000,1020,Panvel,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
5446,9300000,1075,Panvel,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
5447,6500000,1240,Panvel,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
5448,9500000,1050,Koper Khairane,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0
5449,5700000,590,Thane West,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5450,22000000,1350,Belapur,3,0,1,1,0,0,0,1,1,1,0,0,1,0,1
5451,13000000,1001,Belapur,2,0,0,1,0,0,0,0,1,1,0,0,0,0,1
5452,7000000,1245,Panvel,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
5453,32500000,1052,Kandivali East,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0
5454,17000000,776,Chembur,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1
5455,3500000,1200,Boisar,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5456,2150000,465,Boisar,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5457,4000000,1050,Virar,2,0,1,1,1,0,1,1,1,1,0,0,0,1,1
5458,23000000,1000,Juhu,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5459,3650000,725,Ambernath East,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1
5460,2500000,600,Virar West,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5461,6500000,695,Koper Khairane,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0
5462,2950000,420,Dombivli (West),1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5463,7500000,800,Kalyan West,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5464,4600000,700,Dombivli (West),1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5465,4800000,350,Santacruz East,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5466,7000000,350,Santacruz East,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5467,42500000,1325,Andheri East,3,0,0,0,1,1,1,1,0,0,0,0,0,1,0
5468,8500000,1260,Kharghar,2,1,1,1,1,0,0,1,1,1,0,0,0,0,0
5469,40000000,1500,Andheri West,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5470,12500000,1250,Ulwe,2,1,1,1,1,0,1,1,1,1,0,0,0,1,1
