id,created_at,text,location
1080346738244890624,2019-01-02 06:15:08,RT @NorthernKingsCA: Starting 2019 off right! Huge Thanks to @cibc for hosting our @DriveForDreams student-athletes at the Raptors game ton…,
1080346075976724480,2019-01-02 06:12:31,@cibc is there something wrong the cibc banking app? It has not let me log in since Sunday!,Beautiful British Columbia 
1080337768092499973,2019-01-02 05:39:30,Happy New Year y’all!! @ Hamilton at CIBC Theatre https://t.co/Kl9GBBO7uO,"New York, USA"
1080331176605302784,2019-01-02 05:13:18,@cibc your website is worst banking website I have ever seen. I am trying to download estatement but nothing happen… https://t.co/n2xp1YweKi,"Toronto, Ontario"
1080330942030512128,2019-01-02 05:12:22,RT @NorthernKingsCA: Starting 2019 off right! Huge Thanks to @cibc for hosting our @DriveForDreams student-athletes at the Raptors game ton…,
1080324231659905024,2019-01-02 04:45:42,@cibc Why can’t I sign up on the CIBC site ?,"Kelowna, British Columbia"
1080321466992713729,2019-01-02 04:34:43,@cibc @CIBC IS CORRUPT BANK THAT OPENLY ALLOWS CRIMINALS TO DO THEIR BUSINESS AT THE #CIBC! https://t.co/uoyyfKCPd0,History of crimes starts here!
1080313970051956739,2019-01-02 04:04:56,"RT @ListowelFair: Before the Plate Film Screening, Feb.12 Listowel Ag Hall. Taste of Local Social 6:30pm;Screening 7:30pm Discussion panel…",Mount Forest
1080307994817150977,2019-01-02 03:41:11,"RT @CIBC_PWM_US: #G2GImpact: As you enjoy a healthy dose of holiday shopping, make sure you're taking precautions to protect yourself from…","Boston, MA"
1080307966253817856,2019-01-02 03:41:04,@TeamCanada @HPCanada @CanadianTire @bostonpizza @TimHortons @CanadianForces @CanadianPM @JustinTrudeau… https://t.co/yZdx4CVncH,"ℹ Edmonton, Alberta"
1080304189631164417,2019-01-02 03:26:04,@CommrRCMPGRC Our family's home at 40 Hewitt Crescent in the @TownofAjax was stolen by frauds due to @CIBC's legal… https://t.co/tX3UBj6wA8,"Ajax, Ontario, Canada?"
1080303995124477952,2019-01-02 03:25:18,Our family's home at 40 Hewitt Crescent in the @TownofAjax was stolen by frauds due to @CIBC's legal department not… https://t.co/hdbCqJuKYD,"Ajax, Ontario, Canada?"
1080303737103478784,2019-01-02 03:24:16,@NorthernKingsCA @cibc @DriveForDreams @Vi_Massiah @Mike_KingNation @22jpollard @A2BNOW @Mike_Simonetta @Jlan100… https://t.co/XCnnQulhni,
1080303663959003136,2019-01-02 03:23:59,RT @NorthernKingsCA: Starting 2019 off right! Huge Thanks to @cibc for hosting our @DriveForDreams student-athletes at the Raptors game ton…,
1080297913224519680,2019-01-02 03:01:08,"HAPPY 2019 from yours truly!
#Repost @MiggstaC09
・・・
Hey 2019!

#hamiltonchi is comin at U!

HAPPY NEW YEAR!!!! @ C… https://t.co/UCxId5j9Pw","New York, USA"
1080296615590555649,2019-01-02 02:55:58,RT @NorthernKingsCA: Starting 2019 off right! Huge Thanks to @cibc for hosting our @DriveForDreams student-athletes at the Raptors game ton…,"Toronto, Ontario"
1080295695117099009,2019-01-02 02:52:19,RT @NorthernKingsCA: Starting 2019 off right! Huge Thanks to @cibc for hosting our @DriveForDreams student-athletes at the Raptors game ton…,Toronto/Atlanta
1080291920096546817,2019-01-02 02:37:19,RT @NorthernKingsCA: Starting 2019 off right! Huge Thanks to @cibc for hosting our @DriveForDreams student-athletes at the Raptors game ton…,Toronto
1080291393380073472,2019-01-02 02:35:13,RT @NorthernKingsCA: Starting 2019 off right! Huge Thanks to @cibc for hosting our @DriveForDreams student-athletes at the Raptors game ton…,"Toronto, Ontario"
1080291076546662400,2019-01-02 02:33:58,Starting 2019 off right! Huge Thanks to @cibc for hosting our @DriveForDreams student-athletes at the Raptors game… https://t.co/AjtpQl6hXg,Toronto
1080277148189876224,2019-01-02 01:38:37,"RT @LiciaCorbella: CIBC pulls energy sector from Whistler investor conference, mayor apologizes for climate change letter https://t.co/Ydww…","Alberta, Canada"
1080274549583822849,2019-01-02 01:28:17,Albemarle Co. (ALB) Position Cut by CIBC World Markets Inc. – Fairfield Current – Credit Agricole https://t.co/NlB7tOCeYc,
1080271497380446208,2019-01-02 01:16:10,"@SavvyCanadians For instance, there is $110mill + interest likely owed by BMO for wrongful fees against RSPs, and $… https://t.co/bsPYBaKFFS",
1080260830766206977,2019-01-02 00:33:46,"Well, HELLOOOO, 2019! You look so fresh, clean, and pretty! ▫️
Going to CIBC Theatre for “Hamilton” this evening wi… https://t.co/MVn4vzFMeU","Illinois, USA"
1080257058681741313,2019-01-02 00:18:47,"@spendeeapp I’m having issues connecting bank accounts from banks you support, ie @cibc and it’s proving to be frus… https://t.co/gl9iaMbYu8",
1080250517744508931,2019-01-01 23:52:48,"RT @ListowelFair: Before the Plate Film Screening, Feb.12 Listowel Ag Hall. Taste of Local Social 6:30pm;Screening 7:30pm Discussion panel…","Goderich, Ontario"
1080249644003672064,2019-01-01 23:49:19,@ynnad007 @cibc Yes..........and I miss them too...😁💁‍♂️,
1080247785239146496,2019-01-01 23:41:56,آقا خدمات مشتری CIBC میگه مدت زمان تخمینی انتظار شما پشت خط، ۱۳۸ دقیقه‌ست. منتظر بمونم به نظرتون؟ :)),"Toronto, Ontario"
1080233466610954240,2019-01-01 22:45:02,The amount of your down payment will determine whether you'll have a conventional mortgage or a high-ratio mortgage… https://t.co/wwGgypMtPE,
1080231661550354432,2019-01-01 22:37:52,"CIBC rеwаrdѕ CIBC rеwаrdѕ:
CIBC оffеrѕ оvеr 20 саrdѕ guаrаntееіng you will fіnd https://t.co/fWh8z3uW9b #creditcards https://t.co/qgoCGerkoY",Web
1080229690697117696,2019-01-01 22:30:02,The amount of your down payment will determine whether you'll have a conventional mortgage or a high-ratio mortgage… https://t.co/lRFWC80LWw,"London, Ontario"
1080217202903650309,2019-01-01 21:40:25,@Toni_Toni_V Hi Toni! I received your Private Message and will be responding to it shortly. ^Senorita,Canada
1080211738006560771,2019-01-01 21:18:42,@checkphish Hi there! Thanks for flagging this to us. We are currently taking the necessary steps to shut down the fraudulent site. ^Ciaran,Canada
1080211057036197888,2019-01-01 21:16:00,@checkphish Hi there! Thanks for flagging this to us. We are currently taking the necessary steps to shut down the fraudulent site. ^Ciaran,Canada
1080204608620892160,2019-01-01 20:50:22,"@NicGoddard_ Hi Nicholas! We apologize for the long wait to speak with us. Due to the day that it is, our phone sup… https://t.co/HuEpLsKqOI",Canada
1080204326092574720,2019-01-01 20:49:15,Wilkinson Eyre Architects | WilkinsonEyre https://t.co/3NZgMcRUiT,"Toronto, Ontario"
1080202682067968000,2019-01-01 20:42:43,@cibc can get get some support!!!!???? Ive been on hold for almost 2 hours now and im really not happy about it!,"Kitchener, Ontario"
1080199991489028096,2019-01-01 20:32:01,@cibc Ive been on hold for an hour and a half now whats going on!?,"Kitchener, Ontario"
1080196358735159296,2019-01-01 20:17:35,@cibc Q,"Edmonton, Alberta"
1080194543184531456,2019-01-01 20:10:22,@cibc I miss roller skating rinks...am I old??,Canada
1080194144356556800,2019-01-01 20:08:47,"RT @ListowelFair: Before the Plate Film Screening, Feb.12 Listowel Ag Hall. Taste of Local Social 6:30pm;Screening 7:30pm Discussion panel…",
1080192151403839490,2019-01-01 20:00:52,"With Online Banking you can do it all, wherever and whenever you want including setting up recurring payments.… https://t.co/7JK5FRjBxS",The Caribbean
1080192096915599360,2019-01-01 20:00:39,"With Online Banking you can do it all, wherever and whenever you want including setting up recurring payments.… https://t.co/VN9u2IJbtK",Barbados
1080192090322145282,2019-01-01 20:00:37,"With Online Banking you can do it all, wherever and whenever you want including setting up recurring payments.… https://t.co/vCQ3OZ6a36",Jamaica
1080192089709834242,2019-01-01 20:00:37,"With Online Banking you can do it all, wherever and whenever you want including setting up recurring payments.… https://t.co/480KTYpCmo",Bahamas
1080189500435898369,2019-01-01 19:50:20,Cibc Asset Management Trimmed Citigroup $C Stake By $3.03 Million; Entergy $ETR Shorts Lowered By 7.73% https://t.co/h7SXs58ltH,
1080189455250739200,2019-01-01 19:50:09,"Cibc Asset Management Increased By $349,807 Its Intuit $INTU Holding; Cheviot Value Management Has Decreased By $49… https://t.co/Hvzwl9Z47s",
1080188398197923840,2019-01-01 19:45:57,"Happy New Year and Happy 113th Birthday to the CIBC Theatre in Chicago, opened as the Majestic Theatre on New Year’… https://t.co/ux1u2dATA4","Los Angeles, CA"
1080170558241890304,2019-01-01 18:35:04,"A new year is a new opportunity to build or buy your ""Home Sweet Home"". Let's help you get started! Visit us to lea… https://t.co/G2swix0H9y",Barbados
1080170557482680321,2019-01-01 18:35:04,"A new year is a new opportunity to build or buy your ""Home Sweet Home"". Let's help you get started! Visit us to lea… https://t.co/MXbGDErm0G",Bahamas
1080170557054824450,2019-01-01 18:35:04,"A new year is a new opportunity to build or buy your ""Home Sweet Home"". Let's help you get started! Visit us to lea… https://t.co/0f9wh9zO4e",Jamaica
1080169628817608705,2019-01-01 18:31:22,@cibc PM sent regarding currency exchange issue.,"Toronto, Ontario"
1080166456569053184,2019-01-01 18:18:46,@cherryelixxr Hi there! I'm sorry to see you are having difficulty accessing your online banking. If you have tried… https://t.co/5HoSadrxfY,Canada
1080164285777620993,2019-01-01 18:10:08,"A new year is a new opportunity to build or buy your ""Home Sweet Home"". Let's help you get started! Visit us to lea… https://t.co/oHtfDOsw5M",The Caribbean
1080163512238800896,2019-01-01 18:07:04,"A CIBC poll  found that the top financial priority for Canadians is paying down debt (26%), followed keeping up wit… https://t.co/l0pPBSOtBI",Canada
1080147666342825984,2019-01-01 17:04:06,"RT @TraceITCo: United Parcel Service, Inc. (UPS) Shares Sold by CIBC World Markets Inc. https://t.co/bLu1Sx12dq",
1080147620230778880,2019-01-01 17:03:55,Happy New Year! #happynewyear2019 #CIBC https://t.co/yY2b7RTjRm,Eastern Ontario Canada
1080147302688247809,2019-01-01 17:02:39,A new CIBC poll finds paying down debt is the number 1 financial priority for Canadians heading into 2019; the nint… https://t.co/c4QDLgXIdY,Kelowna
1080147124107599873,2019-01-01 17:01:57,Check out #CIBC at their #UWaterloo info session on January 8th! Register here: https://t.co/nX7kctwIm1,"TC, University of Waterloo"
1080146105545998336,2019-01-01 16:57:54,@1986A7la Hi Mashael! I'm glad to see the issue has been resolved for you. Please reach out to us again if you shou… https://t.co/J4kVL8UC0G,Canada
1080145998087770112,2019-01-01 16:57:28,A new CIBC poll finds paying down debt is the number 1 financial priority for Canadians heading into 2019; the nint… https://t.co/bu5jcMJ9dx,"Windsor, Ontario"
1080145398843432960,2019-01-01 16:55:05,"United Parcel Service, Inc. (UPS) Shares Sold by CIBC World Markets Inc. https://t.co/bLu1Sx12dq",
1080143775559761920,2019-01-01 16:48:38,"RT @LiciaCorbella: CIBC pulls energy sector from Whistler investor conference, mayor apologizes for climate change letter https://t.co/Ydww…","Ottawa, Ontario"
1080141137099345920,2019-01-01 16:38:09,"@oneofthestrange @CIBC_FCIB, over to you! ^Senorita",Canada
1080139633349005312,2019-01-01 16:32:11,"As Open Text $OTEX Stock Declined, Cibc Asset Management Has Trimmed Its Stake by $6.99 Million; As Medifast Com… https://t.co/0OjxQYYc1Y",
1080139602831265799,2019-01-01 16:32:03,Cibc Asset Management Lifted Gran Tierra Energy $GTE Position by $2.34 Million; Market Valuation Declined; General… https://t.co/y7Tl2oUbfs,
1080139163045949442,2019-01-01 16:30:19,The #tweets on this #Twitter handle are for entertainment purposes only and they are not investment advice $WEED… https://t.co/3pwepxNmDA,Bay Street and Howe Street
1080136617937887232,2019-01-01 16:20:12,Wishing you all a Happy New Year and all the best for 2019!!!,"Pickering, Ontario"
1080136102865002503,2019-01-01 16:18:09,"RT @LiciaCorbella: CIBC pulls energy sector from Whistler investor conference, mayor apologizes for climate change letter https://t.co/Ydww…",
1080134850974281731,2019-01-01 16:13:11,"@JimmGee Hi Jim! We will be rolling out a software update across all of our ATM's this coming month, so that they w… https://t.co/xUsqHAc2L3",Canada
1080129486140686336,2019-01-01 15:51:51,@realdylancarr Hi Dylan! I'm sorry to see you're having difficulty logging in to your Online Banking. Would you min… https://t.co/MhAVAFGwRo,Canada
1080129420504023040,2019-01-01 15:51:36,@cibc It should not be an excuse. The actual factor is that to save cost you have reduced your call centre staff an… https://t.co/49NbKsp31f,
1080125041445085185,2019-01-01 15:34:12,@aaronlewis1979 Hi Aaron! Can you try reset your password and see if this works for you? We apologize for any inconvenience! ^Ciaran,Canada
1080122959661096961,2019-01-01 15:25:55,@ERMGovernance Hi there! Due to a technical issue we were experiencing yesterday we had higher call volumes than no… https://t.co/uvbVMkClMT,Canada
1080119998142664707,2019-01-01 15:14:09,@Shepsarah1 Hi there! We had an issue with accepting e-Transfers through our mobile site yesterday. If they are bei… https://t.co/3HGQCmUMNu,Canada
1080118052342194176,2019-01-01 15:06:25,"I just got charged a monthly service fee from cibc, i have a direct banking account??? What is happening?",Barbados
1080117401725874176,2019-01-01 15:03:50,"سعوديه ذبحها نياكه تقوله ياحمار: https://t.co/zHa92vjyJo

تحرر
سكس سعودي
دياثه
نيج
نهود
سكس عربي
cibc",
1080105153473196037,2019-01-01 14:15:10,"@cibc Example, with a twenty-month-old along for the ride.

Or with a baby that is 20 months old along for the ride… https://t.co/nFikokvoJJ",
1080104931334475778,2019-01-01 14:14:17,"@cibc *twenty month old

When we refer to a person by their age, we call them a X month/week/year old

when we are… https://t.co/gOsFZ1rRZw",
1080098582647267328,2019-01-01 13:49:04,"@cibc Dear Cibc, Thank you for such a great and convenient support. The problem is solved.",canada 
1080097994920394752,2019-01-01 13:46:43,Artisan Partners Asset Mg $APAM Stock Price Declined While Bowling Portfolio Management Has Upped by $1.24 Million… https://t.co/eNNa21hgjd,
1080089542865100801,2019-01-01 13:13:08,"Le CIBC Normandie vous souhaite une année 🆙✨🎨🏅🤪
Nous, ce sera 🎆 à tous les étages avec @le_labo_CIBC @FedNatCibc… https://t.co/8h2G75HZO3",Normandie
1080086256757891073,2019-01-01 13:00:05,Paying down debt is the #1 goal for Canadians says a new CIBC poll. That marks the ninth straight year in which deb… https://t.co/1YyJhr1mSJ,"London, Ontario"
1080071316852666369,2019-01-01 12:00:43,CIBC FirstCaribbean wishes all our existing and potential clients a Happy New Year! https://t.co/3PXhFZBLv7,Barbados
1080071314130505728,2019-01-01 12:00:42,CIBC FirstCaribbean wishes all our existing and potential clients a Happy New Year! https://t.co/1Y9P0cTIJv,Bahamas
1080071313107095552,2019-01-01 12:00:42,CIBC FirstCaribbean wishes all our existing and potential clients a Happy New Year! https://t.co/bRbw7fKnSn,Jamaica
1080071261651419136,2019-01-01 12:00:30,CIBC FirstCaribbean wishes all our existing and potential clients a Happy New Year! https://t.co/xDWMIKg37t,The Caribbean
1080062855301353473,2019-01-01 11:27:05,G10 forecaster of 2018: CIBC sees weaker dollar in 2019 - FX Week https://t.co/SbWCIZXF6m,
1080062676384923648,2019-01-01 11:26:23,"CIBC refunds customers who were ‘incorrectly charged,’ possibly since 2003 - NEWS 1130 https://t.co/RqYmG07aPx… https://t.co/JTgsKc4Ul7",Vancouver Canada
1080050531383590912,2019-01-01 10:38:07,"Coordonnateur de projet intermédiaire, TI: CIBC (Toronto ON): ""avons pour mission de bâtir une banque de l'avenir a… https://t.co/lozK6B1xHS",Canada
1080046521729601536,2019-01-01 10:22:11,"Senior Financial Services Representative: CIBC (Halifax NS): ""on a mission to build the relationship-focused bank o… https://t.co/waolGOxDvB",Canada
1080041762368950273,2019-01-01 10:03:17,"Senior Manager, MEAN Stack at CIBC (Toronto, ON, Canada) https://t.co/9hjmi67XdT","London, England"
1080018689070587906,2019-01-01 08:31:35,【FXニュース】 G10 forecaster of 2018: CIBC sees weaker dollar in 2019 - FX Week: G10 forecaster of 2018: CIBC sees weake… https://t.co/fzmmHT4NkI,
1079988518632542209,2019-01-01 06:31:42,CIBC Downgrades BlackBerry $BB to Buy https://t.co/HGnQ6X2MsC,
1079988175622279168,2019-01-01 06:30:20,CIBC Downgrades BlackBerry $BB to Buy https://t.co/eMNPciIMf8,United States
1079966805815377920,2019-01-01 05:05:25,"2/4 Hamilton tickets section Orchestra Center CIBC SAT May 4th, 8:00PM: $699.00 (0 Bids… https://t.co/xcyiZ4wVM8","New York, USA"
1079959805165355010,2019-01-01 04:37:36,"@SheilaGunnReid 
Huge info here: Maybe 'hot off the presses'  CIBC TD Frank Giustra. Please 
Check this out Sheila.

https://t.co/rRqbMOIsbM","Mississauga, Canada"
1079947328843403264,2019-01-01 03:48:02,@FitzDrum @cibc @RBC And they keep all the interest on the rolling 10-day buffer!  Amazing.,Kashyyyk
1079941623310540800,2019-01-01 03:25:21,"RT @WChristy4: Walking into CIBC this morning some guy whistled at me from his car, I Ignored him, he whistled again, I ignored him again,…",
1079940689503440896,2019-01-01 03:21:39,Just posted a photo @ CIBC Theatre https://t.co/mUefmXrv8S,"Chicago, IL"
1079932913381199872,2019-01-01 02:50:45,"Rahul, I know HOW to use an etransfer. In fact, I’m insulted by your pedestrian answer that is glaringly tinged wit… https://t.co/9X4uo7ZQzd",
1079932687761268736,2019-01-01 02:49:51,"Thank you @yyz &amp; @cibc for a great welcome @TorontoPearson 
« For the love of the fans! » https://t.co/VmK5Nr8jF2",Toronto
1079923924039659521,2019-01-01 02:15:02,A new CIBC poll finds paying down debt is the number 1 financial priority for Canadians heading into 2019; the nint… https://t.co/3UCfiYILbL,"Lower Mainland, BC"
1079919439469002752,2019-01-01 01:57:12,G10 forecaster of 2018: CIBC sees weaker dollar in 2019 https://t.co/ejZYYJsChO,"Bristol, England"
1079918960538206208,2019-01-01 01:55:18,@KevinVuongTO @markrmcqueen @cibc cc @BrettEHouse,"Toronto, Ontario"
1079918083400257536,2019-01-01 01:51:49,@KevinVuongTO @markrmcqueen @cibc CC @APEXLinda @APEXPR @agalbraith @kenmevans @DonnaInce,"Toronto, Ontario"
1079917166978392064,2019-01-01 01:48:11,"RT @KevinVuongTO: @markrmcqueen @cibc I saw these two tweets, one looking for a social media maestro and the other looking for social media…","Toronto, Ontario"
1079917064834437120,2019-01-01 01:47:46,@markrmcqueen @cibc Imagine if @theBicyKyle channeled his gift for social media towards client experience! https://t.co/Boc8d0MSyz,"Toronto, Ontario"
1079916886568169475,2019-01-01 01:47:04,"@markrmcqueen @cibc I saw these two tweets, one looking for a social media maestro and the other looking for social… https://t.co/rQSt2xLk1n","Toronto, Ontario"
1079915708354650112,2019-01-01 01:42:23,@atbfinancial @nullcookies @PhishingAi @phishingalert ATB Bank phishing page found on the same server… https://t.co/cFo7O6bqPZ,"Bengaluru, India"
1079914115957690368,2019-01-01 01:36:03,"Newyear big bash! CIBC phishing page detected! 
@cibc @BanqueCIBC @PhishingAi @nullcookies @malwrhunterteam… https://t.co/6Q2BNWMUSN","Bengaluru, India"
1079912591844007936,2019-01-01 01:30:00,Paying down debt is the #1 goal for Canadians says a new CIBC poll. That marks the ninth straight year in which deb… https://t.co/276jOZrhEL,"Richmond, British Columbia"
1079907665919193089,2019-01-01 01:10:25,Went to a new @cibc bank machine and it couldn’t recognize a new $10 bill. No problem. I went home and attempted to… https://t.co/bnNzUFrESV,Hoth
1079906085446680577,2019-01-01 01:04:09,"RT @AmedeoTarnaucea: CIBC refunds customers who were ‘incorrectly charged,’ possibly since 2003 - NEWS 1130 https://t.co/RqYmG07aPx via @NE…",Vancouver Canada
1079896745767710720,2019-01-01 00:27:02,RT @n3onli8: Fun Sunday @CBCNews Mass SMS phishing targeting customers of most major banks in Canada. Quite a few people impacted. @RBC @ci…,"Red Deer, AB"
1079888781979729921,2018-12-31 23:55:23,@cibc There's still an issue with the login function where I get locked out every time. Only way to access is by re… https://t.co/OFSjoTct8K,"Oxford County, Ontario"
1079881367851171840,2018-12-31 23:25:55,#CleanEnergy: CIBC announces no changes to the CIBC Atlas Clean Energy Index ... https://t.co/GrBf6WCTmJ,Boulder CO
1079878960010444801,2018-12-31 23:16:21,@ListowelFair @beforetheplate @cibc Excellent film !Well done! Saw it in Elora. Highly recommend.,Canada
1079878632208646145,2018-12-31 23:15:03,Paying down debt is the #1 goal for Canadians says a new CIBC poll. That marks the ninth straight year in which deb… https://t.co/spLX7cmGNq,"Toronto, Ontario"
1079874763244347393,2018-12-31 22:59:41,"RT @Tenenbrae: @GasBuddyDan When broader public service is cushioned by COLA, a smugness which you're frustrated by follows. Add social ent…","Toronto, Ontario"
1079874003651579905,2018-12-31 22:56:40,"RT @WChristy4: Walking into CIBC this morning some guy whistled at me from his car, I Ignored him, he whistled again, I ignored him again,…",
1079873739427241984,2018-12-31 22:55:37,@cibc losers,
1079873512725041152,2018-12-31 22:54:43,@cibc @Tsu1959 we know how to reset we want to know why this is happening. we are all having the same issue. terrib… https://t.co/AF2iXYGDsT,
1079868799359295489,2018-12-31 22:35:59,"@aekearns Hi, Ann. Some users have been experiencing intermittent issues with Mobile Banking. However, to deposit y… https://t.co/b1bAXnpES7",Canada
1079865716151439360,2018-12-31 22:23:44,@cibc  Just waited almost 2 hours for a call back and then got transferred to Investors Edge who are closed. It wou… https://t.co/aGrABGLArZ,
1079864362121060352,2018-12-31 22:18:21,@cibc hi i tried too log into my account today and system told me too many failed attempts please change password.… https://t.co/zBv1QIuMHE,
1079863007398645761,2018-12-31 22:12:58,"@cibc @BrittanyMedcalf please call anytime and wait 2 hours, yah thanks cibc. i'm having same issue brittany",
1079859227118706693,2018-12-31 21:57:57,@cibc your national risk monitoring center is overloaded. I've spent three hours waiting to speak to someone. My ac… https://t.co/lCyWXCHPAS,Canada
1079858002516164609,2018-12-31 21:53:05,RT @CIBC_FCIB: CIBC FirstCaribbean wishes you great success in the year to come. Happy New Year! https://t.co/jxn83VffVr,
1079857172748664832,2018-12-31 21:49:47,@twinniiexo Hi There! Please try logging in through the full Online Banking website to gain access to your bank acc… https://t.co/u6rc9qoyRw,Canada
1079855497631727616,2018-12-31 21:43:08,@CIBC is a failure https://t.co/1hdYS9d2Bq,
1079854304742330373,2018-12-31 21:38:23,@cibc holding on line for more than 30 minutes. #Poor #service #failed #bank,
1079852667327852544,2018-12-31 21:31:53,"RT @VRProInc: You asked for it!... Due to demand we are adding an extra 100 entries for the Frigid 10k! Don’t wait too long to register, it…","Burlington, ON, Canada"
1079850737276981248,2018-12-31 21:24:13,"RT @VRProInc: You asked for it!... Due to demand we are adding an extra 100 entries for the Frigid 10k! Don’t wait too long to register, it…",
1079847621420830720,2018-12-31 21:11:50,@1986A7la Please try logging in to your Online Banking to gain access to your bank accounts. If you are still exper… https://t.co/4nmOm49oi4,Canada
1079847344533716992,2018-12-31 21:10:44,"Senior Estate Planning Specialist Assistant - CIBC - Halifax, NS https://t.co/tNNEumBmGK job halifax ca",Halifax Canada
1079845212262944769,2018-12-31 21:02:15,"@jessikadawne Hi, Jessika. Can you please send us a DM with the error code or message that you received, along with… https://t.co/WOE14mjwch",Canada
1079844888257150980,2018-12-31 21:00:58,"@AxlGonzalez9 Online Banking is currently up and running! Can you let us know what you were trying to do, and the e… https://t.co/WgJugeKWHF",Canada
1079844607029141504,2018-12-31 20:59:51,@cibc @CityNews @CBCToronto  CIBC please make a statement about this - YOUR CUSTOMERS DESERVE AN ANSWER!!!!!!! https://t.co/lRHptrkl40,
1079844280775200770,2018-12-31 20:58:33,"@DianaLDoherty Hi Diana! Online Banking is currently available. If you are experiencing any issues logging in, plea… https://t.co/Dv0SDvhd5y",Canada
1079843694709227522,2018-12-31 20:56:14,"@Brett47273529 Hi Bret! To accept the e-Transfers, please try to do the deposit on your Online Banking and not on t… https://t.co/1En7PwxKkj",Canada
1079842893311995904,2018-12-31 20:53:02,@cibc  how come the person I sent an Etransfer to can’t get it even though they are set up with automatic deposit?? https://t.co/0VUoWim6pZ,"Hamilton, Ontario"
1079839893696770058,2018-12-31 20:41:07,@coulroghast You're very welcome! Have an amazing day! ^Diana,Canada
1079838871951720450,2018-12-31 20:37:04,"@kathleenmaenom1 Hi Kathleen, are you still experiencing issues logging onto your account? Were you able to success… https://t.co/0pdgOyUpoB",Canada
1079838249575698437,2018-12-31 20:34:35,"@cibc Hello there, this is the error. it doesn't work till now https://t.co/qBDt54no1Y",canada 
1079838209171996672,2018-12-31 20:34:26,@thesmileyteam1 Hi There! I'd like to forward your feedback to the Banking Centre Leader at the location you've vis… https://t.co/UnVT7jvyXm,Canada
1079837557289086982,2018-12-31 20:31:50,"@Vuyo_Betshwana Hi There! If you are trying to accept an e-Transfer, please use the full Online Banking website,… https://t.co/6qB22rW3zt",Canada
1079836453562134528,2018-12-31 20:27:27,"@dogsqb13 Hi Jason! Please try logging into your Online Banking through the full website, https://t.co/0nIGnluOzh.… https://t.co/gbbitQx8vf",Canada
1079836267343429633,2018-12-31 20:26:43,"@CIBC cancelled my card due to fraudulent use, no problem there except today when I went down to my branch which is… https://t.co/duQdUGgB61","Halifax, NS, Canada"
1079834662913130497,2018-12-31 20:20:20,@cibc so is interact going to be up soon?,"Ontario, Canada"
1079833870378418176,2018-12-31 20:17:11,Everyone use your laptops!!!! https://t.co/y7cw6J8EUY,
1079833452726358017,2018-12-31 20:15:32,"@ChanduAlahari Glad to read that worked, Chandu! Have a great day. :) ^Kristina",Canada
1079833061494218753,2018-12-31 20:13:58,#CleanEnergy: CIBC pulls energy sector from Whistler investor conference mayor apologizes for climate change ... https://t.co/EzwXy2X0no,Boulder CO
1079832718911905792,2018-12-31 20:12:37,@CIBC @CityNews @CBCToronto What is going with CIBC. Major issue! Mobile banking unavailable all day and call centr… https://t.co/L6ONAhVytP,
1079832572434309120,2018-12-31 20:12:02,"@R_e_n85 Hi Ren! To clarify, this was an experience at a CIBC Banking Centre correct? I would like to forward your… https://t.co/UBBN7JOCKM",Canada
1079831633740554241,2018-12-31 20:08:18,Yo 2018 I’m leaving this bank behind @cibc  - why you doing maintenance on NYE?,"Toronto, Ontario"
1079831231133614081,2018-12-31 20:06:42,Same here and @cibc doesn’t seem to have an answer or care. Waited for 22 minutes and no one took my call at the ca… https://t.co/02KXylonrb,
1079829678985281536,2018-12-31 20:00:32,CIBC FirstCaribbean wishes you great success in the year to come. Happy New Year! https://t.co/jxn83VffVr,The Caribbean
1079829640234057728,2018-12-31 20:00:23,CIBC FirstCaribbean wishes you great success in the year to come. Happy New Year! https://t.co/iLRyWSobHR,Bahamas
1079829373602148354,2018-12-31 19:59:19,@kristenvsmothra Hi there! Which location did you visit? I can pass on your experience with our drive-through ATMs… https://t.co/7tCWHFWIyE,Canada
1079829300403208194,2018-12-31 19:59:02,"Congratulations to @Asurion, @cibc, @sberbank, @verizon and @VodafoneGroup for being named the 2018 Enterprise Arch… https://t.co/3eHUTCqn2F",
1079829270774587392,2018-12-31 19:58:55,@cibc is there an issue with the Cibc app for iPhone? Won’t allow me to sign in for so@e reason.,North Bay ON
1079828623857799168,2018-12-31 19:56:20,@cibc @RoMalow Still not working,
1079825930317717504,2018-12-31 19:45:38,"@tobypryndik You may need to do this twice, but once it does eventually load the question, you can answer it and de… https://t.co/LRpXOfqLaX",Canada
1079825904954679298,2018-12-31 19:45:32,"@tobypryndik Hi Toby, you can still deposit the funds using your mobile phone, however you will need to use the des… https://t.co/tgwcmp38XM",Canada
1079825616831111170,2018-12-31 19:44:23,@cibc Worked. Thanks,"Vancouver, British Columbia"
1079825126516875264,2018-12-31 19:42:26,You asked for it!... Due to demand we are adding an extra 100 entries for the Frigid 10k! Don’t wait too long to re… https://t.co/JxjJVxiFhO,"Burlington, Ontario"
1079825063883493378,2018-12-31 19:42:12,"@ChanduAlahari Hi Chandu! Please try accepting the e-Transfer through the full Online Banking website, this should… https://t.co/tFzFj01vZq",Canada
1079824778263973888,2018-12-31 19:41:03,Moved from Crosstown Credit Union to @CIBC two years ago.  Total mistake.  ICT systems are even worse than the gove… https://t.co/BHZUWr7CIM,"Winnipeg, Manitoba"
